rating,rating_raw,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count
4.0,★★★★,2016-03-12,"★★★★ Watched by Kev 12 Mar 2016
Zootopia is set in a world bursting with imagination, taking the concept of anthropomorphization to 2016 in a very fun way. The film is packed with details that form character, create sight gags, or just fill out the dense world. It also boasts a pair of really entertaining and complex leads in Judy and Nick, who Ginnifer Goodwin and Jason Bateman bring to life really well. With so much care put into the core of the film it's given some… more
No likes yet",91,en,watched kev mar zootopia set world bursting imagination taking concept anthropomorphization fun way film packed detail form character create sight gag fill dense world also boast pair really entertaining complex lead judy nick ginnifer goodwin jason bateman bring life really well much care put core film given like yet,2016-03,49
4.5,★★★★½,2016-03-12,"★★★★½ Watched by Chuck Kollars 12 Mar 2016
One of the best animated features this century (and that includes plenty of stiff competition). Holds its own with 'Inside'. (Also available in 3D, which I can't really comment on as I saw the 2D. But judging by the high quality of the rest, it's probably worth it.) If you're like me, your initial feeling on hearing the basic setting (animals acting like humans in an animation?) will be skeptical. It needn't be; this feels quite fresh.
Technical micro-execution is… more
1 like",91,en,watched chuck kollars mar one best animated feature century includes plenty stiff competition hold inside also available really comment saw judging high quality rest probably worth like initial feeling hearing basic setting animal acting like human animation skeptical feel quite fresh technical micro execution like,2016-03,45
5.0,★★★★★,2016-03-11,"★★★★★
Rewatched by Brett Schutt 11 Mar 2016
Man, honestly, Zootopia is a masterpiece. Upon a second watch it holds up 100%, if not even better. This feels like someone like Edgar Wright did a Disney film. It's so sly, intelligent and meaningful. Honestly now has a certified spot in my Top 5 Favorite Disney Movies, and an early contender for movie of 2016.
5 likes",66,en,rewatched brett schutt mar man honestly zootopia masterpiece upon second watch hold even better feel like someone like edgar wright disney film sly intelligent meaningful honestly certified spot top favorite disney movie early contender movie like,2016-03,36
4.0,★★★★,2016-03-12,"★★★★
Watched by Keith LaFountaine 12 Mar 2016
Zootopia is an interesting film in a few different ways. It explores very adult themes (for a children's film, especially) of human racism, xenophobia, and sexism.
The benefits of this is a richer narrative with a realistic atmosphere. Adults, like myself, in the theater could comprehend the meaning behind statements such as ""bunnies don't become police officers"" and the whole predators vs. prey dynamic. It also preaches an interesting - though pretty common and flat - message of unity and… more
3 likes",91,en,watched keith lafountaine mar zootopia interesting film different way explores adult theme child film especially human racism xenophobia sexism benefit richer narrative realistic atmosphere adult like theater could comprehend meaning behind statement bunny become police officer whole predator v prey dynamic also preaches interesting though pretty common flat message unity like,2016-03,51
5.0,★★★★★,2016-03-12,"★★★★★
Watched by William (first account) 12 Mar 2016
1
Give the zillion-dollar company yet another round of applause for the brilliance of Zootopia! I have to say this is one of the smartest, and thought-provoking Disney animated films I've seen in a very long time since Wreck-It Ralph, and Frozen!
While the younger audience will be able to get a nice kick out of this animated motion picture and not get bored by, many adults will be able to get engrossed into the story-line, and learn more about the… more
18 likes",93,en,watched william first account mar give zillion dollar company yet another round applause brilliance zootopia say one smartest thought provoking disney animated film seen long time since wreck ralph frozen younger audience able get nice kick animated motion picture get bored many adult able get engrossed story line learn like,2016-03,50
4.5,★★★★½,2016-03-12,"★★★★½
Watched by Russell Davis 12 Mar 2016
Okay, to be clear, it's a shame that Disney's marketing team felt the need to insert themselves into this movie so heavily. When they're not busy making their presence known by constantly trying to sell you that terrible new Shakira song, the movie's awesome.
Genuinely, this is the best thing that Disney animation has put out since ""Treasure Planet"", in my opinion. And it's definitely better than anything they've put out in the past few years. It's better than ""Big… more
1 like",91,en,watched russell davis mar okay clear shame disney marketing team felt need insert movie heavily busy making presence known constantly trying sell terrible new shakira song movie awesome genuinely best thing disney animation put since treasure planet opinion definitely better anything put past year better big like,2016-03,47
5.0,★★★★★,2016-03-05,"★★★★★
Watched by Thomas Ardwolf 05 Mar 2016
LOVED this film. Immersive world with real characters, wonderfully animated! I will be purchasing this on digital video!
No likes yet",29,en,watched thomas ardwolf mar loved film immersive world real character wonderfully animated purchasing digital video like yet,2016-03,17
4.0,★★★★,2016-03-12,"★★★★
Watched by Aaron_Kelley 12 Mar 2016
What at first appears to be a cute funny movie about animals turns into a great message about prejudice and stereotypes. While still fun and comedic, it gets very serious about how society's prejudices and stereotypes affects the oppressed. The film never talks down to the audience and it is something kids and adults should enjoy. All of the voice acting from the actors was fantastic. Jason Bateman plays Nick Wilde as the charming con man perfectly. He is both… more
1 like",90,en,watched aaron kelley mar first appears cute funny movie animal turn great message prejudice stereotype still fun comedic get serious society prejudice stereotype affect oppressed film never talk audience something kid adult enjoy voice acting actor fantastic jason bateman play nick wilde charming con man perfectly like,2016-03,47
4.5,★★★★½,2016-03-12,"★★★★½
Watched by Jordan Schmidt 12 Mar 2016
Conceptually, this is basically a Dreamworks animated movie. An entire town populated by intricately designed animals? Yeah, that's something they'd do. It didn't feel to me like a regular Disney movie, which is why I was so skeptical going in.
I was right. It wasn't a regular Disney movie. This was a movie about some of the most important social issues, taught to kids through the use of cuddly talking animals. This wasn't a Disney movie that talked down to… more
1 like",91,en,watched jordan schmidt mar conceptually basically dreamworks animated movie entire town populated intricately designed animal yeah something feel like regular disney movie skeptical going right regular disney movie movie important social issue taught kid use cuddly talking animal disney movie talked like,2016-03,42
4.0,★★★★,2016-03-13,"★★★★ Watched by PlayWatchAU 13 Mar 2016
Hop to it!
No likes yet",13,en,watched playwatchau mar hop like yet,2016-03,6
4.5,★★★★½,2016-03-11,"★★★★½ Rewatched by zachhayes 11 Mar 2016
just as good the second time. honestly it's been a long time since an animated film talked so well about something so hard to talk about.
1 like",35,en,rewatched zachhayes mar good second time honestly long time since animated film talked well something hard talk like,2016-03,18
5.0,★★★★★,2016-03-12,"★★★★★ Watched by graventy 12 Mar 2016
Pretty heavy handed, but entertaining.
No likes yet",15,en,watched graventy mar pretty heavy handed entertaining like yet,2016-03,9
4.0,★★★★,2016-03-13,"★★★★ Watched by Jason 13 Mar 2016
2
Zootopia is a great film for children and adults alike. There were a surprising amount of adult references that kids would not get. Most notably to The Godfather, Breaking Bad, Cheech & Chong, and surely many others. They got the parents in my cinema laughing.
The cast of characters that they assembled are pretty fantastic. Judy Hopps (Ginnifer Goodwin) is a ridiculously cute rabbit. I loved her drooping ears, and her voice was perfect. She's super adorable. Nick Wilde (Jason Bateman)… more
3 likes",92,en,watched jason mar zootopia great film child adult alike surprising amount adult reference kid would get notably godfather breaking bad cheech chong surely many others got parent cinema laughing cast character assembled pretty fantastic judy hopps ginnifer goodwin ridiculously cute rabbit loved drooping ear voice perfect super adorable nick wilde jason bateman like,2016-03,53
3.0,★★★,2016-03-12,"★★★ Watched by Jacob Wilson 12 Mar 2016
There are some parts that are mindblowingly good (the opening ten minutes, the press conference scene), but overall the rest was just average. I won't be thinking about any of these characters in the future and while the buddy cop mystery is mildly intriguing the twists and turns are not really all that interesting. It's fine kid's entertainment that was almost great.
No likes yet",73,en,watched jacob wilson mar part mindblowingly good opening ten minute press conference scene overall rest average thinking character future buddy cop mystery mildly intriguing twist turn really interesting fine kid entertainment almost great like yet,2016-03,35
4.0,★★★★,2016-03-12,"★★★★
Watched by Caleb Masters 12 Mar 2016
Zootopia isn't without its problems, but it makes sure to be the most relevant animated film to be released in years. It's very smart, funny, and almost never stops charming the the inspiration out of the depths of your soul.
Despite being a goofy, almost Animaniacs style cartoon on the surface, this film is dealing with very complex issues regarding racial profiling, the problem with urbanization, and government manufactured crises to forward political agendas.
These issues are very clear and… more
2 likes",91,en,watched caleb master mar zootopia without problem make sure relevant animated film released year smart funny almost never stop charming inspiration depth soul despite goofy almost animaniacs style cartoon surface film dealing complex issue regarding racial profiling problem urbanization government manufactured crisis forward political agenda issue clear like,2016-03,48
4.0,★★★★,2016-03-12,"★★★★
Watched by John Flores 12 Mar 2016
This review may contain spoilers. I can handle the truth.






No likes yet",21,en,watched john flores mar review may contain spoiler handle truth like yet,2016-03,12
4.0,★★★★,2016-03-13,"★★★★ Watched by freecialis 13 Mar 2016
The first great movie of 2016 is a noir Disney animated allegory about power structures and systemic bias? WHY NOT
1 like",29,en,watched freecialis mar first great movie noir disney animated allegory power structure systemic bias like,2016-03,15
4.0,★★★★,2016-03-11,"★★★★
Watched by Tom Shen 11 Mar 2016
Animation was great, especially all those nose twitches. Attempts to address some real issues, and does a pretty good job, though the ending was still very ""Disney."" Very funny throughout.
No likes yet",41,en,watched tom shen mar animation great especially nose twitch attempt address real issue pretty good job though ending still disney funny throughout like yet,2016-03,24
4.5,★★★★½,2016-03-11,"★★★★½ Watched by Thomas Owen 11 Mar 2016
Adorable- an instant classic.
1 like",14,en,watched thomas owen mar adorable instant classic like,2016-03,8
4.0,★★★★,2016-03-12,"★★★★ Watched by Midwest Movie Madness 12 Mar 2016
Disney Animation continues their hot streak of late with this superb adventure. Zootopia works on just about every level. It's gorgeous, carefully constructed and genuinely funny. The comedy is nailed throughout by the stellar voice cast. The film does venture into some surprisingly territory and heaps on the social commentary but it all works for the most part, with a respite just around the corner. When it does tackle issues of racism and prejudice it does it so well its… more
5 likes",92,en,watched midwest movie madness mar disney animation continues hot streak late superb adventure zootopia work every level gorgeous carefully constructed genuinely funny comedy nailed throughout stellar voice cast film venture surprisingly territory heap social commentary work part respite around corner tackle issue racism prejudice well like,2016-03,46
4.0,★★★★,2016-03-12,"★★★★ Watched by Matty 12 Mar 2016
As good as they get.
No likes yet",15,en,watched matty mar good get like yet,2016-03,7
4.5,★★★★½,2016-03-11,"★★★★½ Watched by iaori_tahiti 11 Mar 2016
Surprisingly complex world-building coupled with an even more complicated mystery -- think Chinatown meets Toontown, and then add evolutionary ethics and biological determinism and teleology to the mix, and then get Disney to animate it. I don't have enough words to describe just how cute it is.
1 like",56,en,watched iaori tahiti mar surprisingly complex world building coupled even complicated mystery think chinatown meet toontown add evolutionary ethic biological determinism teleology mix get disney animate enough word describe cute like,2016-03,31
4.5,★★★★½,2016-03-12,"★★★★½
Watched by G M 12 Mar 2016
This was great!! Very pleasantly surprised. It has a great message (no, not ""try everything""): don't be a judgemental bastard. But more importantly, it's a great movie, with a really interesting central mystery and a compelling duo of central characters. Judy Hopps and Nick Wilde are a partnership for the ages, with great voice work by Ginnifer Goodwin and Jason Bateman. Brightly animated and tightly constructed, and really funny to boot. Loved it.
No likes yet",84,en,watched g mar great pleasantly surprised great message try everything judgemental bastard importantly great movie really interesting central mystery compelling duo central character judy hopps nick wilde partnership age great voice work ginnifer goodwin jason bateman brightly animated tightly constructed really funny boot loved like yet,2016-03,46
4.5,★★★★½,2016-03-12,"★★★★½ Watched by J T 12 Mar 2016
Socially relevant, pop-culture references, and flat-out hilarious, this is the must see movie of the year so far.
2 likes",28,en,watched j mar socially relevant pop culture reference flat hilarious must see movie year far like,2016-03,16
3.0,★★★,2016-03-12,"★★★ Watched by agentj 12 Mar 2016
I'm not sure how this is not bad, but it manages.
No likes yet",21,en,watched agentj mar sure bad manages like yet,2016-03,8
4.0,★★★★,2016-03-12,"★★★★ Watched by D M 12 Mar 2016
Zootopia has a lot of flaws that, because of a brilliant production design and heartwarming intention, can and should be overlooked. There are problems when a high concept movie that beats you over the head with a nice message has, within it, intentional or unintentional undertones that are just as if not more troubling than the message it is trying to erase.
That said, what a beautiful and fun movie. It's sweet and good hearted and that makes all the… more
1 like",91,en,watched mar zootopia lot flaw brilliant production design heartwarming intention overlooked problem high concept movie beat head nice message within intentional unintentional undertone troubling message trying erase said beautiful fun movie sweet good hearted make like,2016-03,36
2.0,★★,2016-03-12,"★★ Watched by Joe DiDomenico 12 Mar 2016
Disney's latest effort has been largely praised as an allegory for the societal impact of racism in the modern world. In actuality, Zootopia grossly oversimplifies this delicate and complex subject matter to the point that it manages to say nothing at all. What begins as an insightful examination of racial stereotyping, instinct, and conformity ultimately devolves into a black-and-white (heh) tale of good versus evil, taking with it any possible relevance to the real world. Aside from a particularly inspired… more
3 likes",91,en,watched joe didomenico mar disney latest effort largely praised allegory societal impact racism modern world actuality zootopia grossly oversimplifies delicate complex subject matter point manages say nothing begin insightful examination racial stereotyping instinct conformity ultimately devolves black white heh tale good versus evil taking possible relevance real world aside particularly inspired like,2016-03,52
3.5,★★★½,2016-03-12,"★★★½
Watched by AlanGrant 12 Mar 2016
Its great all around. Love the mystery too, very well done for a kids movie.
2 likes",24,en,watched alangrant mar great around love mystery well done kid movie like,2016-03,12
4.0,★★★★,2016-03-13,"★★★★
Watched by hermannij 13 Mar 2016
This might be one of the most important films targeted to kids in recent years. Europe is struggling with its biggest refugee crisis ever and racism is getting more and more common every day. Internet is full of hate speech and streets are filled with people who are afraid of anyone who looks different. It is getting quite scary.
The message that Zootopia has, is beautiful and exactly the right one we want kids to learn. It is about community,… more
No likes yet",91,en,watched hermannij mar might one important film targeted kid recent year europe struggling biggest refugee crisis ever racism getting common every day internet full hate speech street filled people afraid anyone look different getting quite scary message zootopia beautiful exactly right one want kid learn community like yet,2016-03,48
3.0,★★★,2016-03-12,"★★★ Watched by jahs34 12 Mar 2016
I think there was a masturbation joke in this.
No likes yet",19,en,watched jahs mar think masturbation joke like yet,2016-03,8
4.0,★★★★,2016-03-13,"★★★★ Watched by Jye Briscoe 13 Mar 2016
Zootopia is the latest animated offering from Disney and it is an extremely fun one. Interesting, funny characters and a fast paced, thrilling storyline which plays out like a great mystery caper.
I think the stand out here though, were definitely the visuals. The actual look of Zootopia and its various sub-sections, such as Sahara Square and the tundra and rainforest areas looked amazing. The amount of detail the animators put into these areas that made them look fully lived in was excellent.
There were so many little sight gags and background jokes going on that this film will definitely warrant repeated viewings.
No likes yet",114,en,watched jye briscoe mar zootopia latest animated offering disney extremely fun one interesting funny character fast paced thrilling storyline play like great mystery caper think stand though definitely visuals actual look zootopia various sub section sahara square tundra rainforest area looked amazing amount detail animator put area made look fully lived excellent many little sight gag background joke going film definitely warrant repeated viewing like yet,2016-03,66
4.0,★★★★,2016-03-11,"★★★★ Watched by Leo Li 11 Mar 2016
An atypical Disney studio animation comes out in March, ZOOTOPIA is a spunkily crowd-pleasing roller-coaster of gags, fun and wisdom, expediently taps into the anthropomorphic mammal fauna as a mirror of our own society, where the minority of predators is persecuted for their brutal nature which is designed by their DNAs, is it right to sacrifice the rights of a minority party just to ensure that a majority preys will feel safer? This is the lesson every kid (sometimes, the… more
1 like",91,en,watched leo li mar atypical disney studio animation come march zootopia spunkily crowd pleasing roller coaster gag fun wisdom expediently tap anthropomorphic mammal fauna mirror society minority predator persecuted brutal nature designed dna right sacrifice right minority party ensure majority prey feel safer lesson every kid sometimes like,2016-03,48
4.0,★★★★,2016-03-13,"★★★★ Watched by Ghifari Abrar 13 Mar 2016
definetely one of my favorite animated feature, it is unexpected and definetely a feel good movie. two thumbs up for disney animation, if they keep producing stuff like this whilst his half brother (you know what i mean) keep producing more and more sequel, they might have claim they're title as the best animation company ever
No likes yet",67,en,watched ghifari abrar mar definetely one favorite animated feature unexpected definetely feel good movie two thumb disney animation keep producing stuff like whilst half brother know mean keep producing sequel might claim title best animation company ever like yet,2016-03,39
5.0,★★★★★,2016-03-13,"★★★★★
Watched by Eric C. Späte 13 Mar 2016
Just great with a lot of layers. Exciting fun for kids and adults
No likes yet",25,en,watched eric c sp te mar great lot layer exciting fun kid adult like yet,2016-03,15
4.0,★★★★,2016-03-11,"★★★★
Watched by Jesse 11 Mar 2016
Good film, but the metaphor works better when I think about it in terms of religions than in terms of race. And the humor gets a bit overwrought, but other than that it's a good film.
No likes yet",46,en,watched jesse mar good film metaphor work better think term religion term race humor get bit overwrought good film like yet,2016-03,21
3.5,★★★½,2016-03-11,"★★★½
Watched by Brooks Busby 11 Mar 2016
I really enjoyed this movie, but the fact of the matter is that it is not a kids movie. It's an animated movie for adults. The entirety of the film is filled with jokes and jabs at real, adult, life.
P.s. It gets an extra star for the Godfather references, because they were incredible.
1 like",64,en,watched brook busby mar really enjoyed movie fact matter kid movie animated movie adult entirety film filled joke jab real adult life p get extra star godfather reference incredible like,2016-03,30
3.5,★★★½,2016-03-13,"★★★½ Watched by CaptKolasonic 13 Mar 2016
Today I took the kids out to the cinema to watch ""ZOOMANIA"" aka ""ZOOTOPIA"" (I still don't know why the heck Disney changed the title for the German audience).
Hey, that was a surprisingly funny and entertaining Disney-version of a buddy-cop-movie!!!!!! Definitely worth to watch, even for us adults!!! (A pity Disney already trailer-spoiled one of the most funniest scenes)
1 like",69,en,watched captkolasonic mar today took kid cinema watch zoomania aka zootopia still know heck disney changed title german audience hey surprisingly funny entertaining disney version buddy cop movie definitely worth watch even u adult pity disney already trailer spoiled one funniest scene like,2016-03,43
4.5,★★★★½,2016-03-12,"★★★★½
Watched by Sherhan Mahmud 12 Mar 2016
This was not just some dumb kids furries movie. The theme that holds very strong here is racism. Instead of color,it's species. The main character deals with this highly,due to the fact she's a bunny. And no bunny was ever a cop. So she deals with this everywhere. Nick Wilde is another great character here. He is witty,clever and funny. Both these characters are great and their chemistry is spot on. This movie is hilarious and has some great references… more
No likes yet",92,en,watched sherhan mahmud mar dumb kid furries movie theme hold strong racism instead color specie main character deal highly due fact bunny bunny ever cop deal everywhere nick wilde another great character witty clever funny character great chemistry spot movie hilarious great reference like yet,2016-03,45
4.0,★★★★,2016-03-06,"★★★★
Watched by 61eRmovie 06 Mar 2016
This review may contain spoilers. I can handle the truth.


No likes yet",20,en,watched ermovie mar review may contain spoiler handle truth like yet,2016-03,11
2.0,★★,2016-03-12,"★★ Watched by BurtReynolds 12 Mar 2016
This review may contain spoilers. I can handle the truth.
No likes yet",20,en,watched burtreynolds mar review may contain spoiler handle truth like yet,2016-03,11
5.0,★★★★★,2016-03-13,"★★★★★ Watched by Paul Ballantine 13 Mar 2016
Disney at its very best. Highly recommend for kids and adults alike.
No likes yet",23,en,watched paul ballantine mar disney best highly recommend kid adult alike like yet,2016-03,13
5.0,★★★★★,2016-03-13,"★★★★★
Watched by Ashley 13 Mar 2016
Disney does it again! Such a great concept and a great story!
1 like",21,en,watched ashley mar disney great concept great story like,2016-03,9
3.5,★★★½,2016-03-13,"★★★½ Watched by Lucas Hill-Paul 13 Mar 2016
Excellent comedy and social commentary but a weak plot driven by coincidences and a few clichés.
2 likes",26,en,watched lucas hill paul mar excellent comedy social commentary weak plot driven coincidence clich like,2016-03,15
3.5,★★★½,2016-03-06,"★★★½ Watched by Josh Karr 06 Mar 2016
Great visuals, superb voice acting and welcome themes of empowerment wrapped in a good but bland story.
No likes yet",28,en,watched josh karr mar great visuals superb voice acting welcome theme empowerment wrapped good bland story like yet,2016-03,18
5.0,★★★★★,2016-03-13,"★★★★★
Watched by Tasha Marie 13 Mar 2016
What a fantastic film. Just... I don't even know what to say (besides not liking the song). Loved it.
When the animal world's first rabbit cop (voiced by Ginnifer Goodwin; 'He's Just Not That Into You') starts work at the Zootopia Police Department with all the tough animals not taking her seriously, she stumbles a cross an ongoing case, tracking down a sly fox (voiced by Jason Bateman; 'The Gift') along the way... But they soon get way more than… more
6 likes",91,en,watched tasha marie mar fantastic film even know say besides liking song loved animal world first rabbit cop voiced ginnifer goodwin start work zootopia police department tough animal taking seriously stumble cross ongoing case tracking sly fox voiced jason bateman gift along way soon get way like,2016-03,47
4.0,★★★★,2016-03-05,"★★★★ Watched by Daniel Charchuk 05 Mar 2016
Amazingly detailed and fully realized, but never letting the scope and breadth of its intricately designed world get in the way of telling a good story. Part murder mystery and part heavy-handed diversity message, it somehow feels completely genuine even as it positions predators and prey into some kind of half-hearted, borderline-offensive analogy (are the predators representing a racial minority?). But that hardly matters when the storytelling, voice acting, and animation are this good. More Wreck-It Ralph than Frozen, it… more
2 likes",91,en,watched daniel charchuk mar amazingly detailed fully realized never letting scope breadth intricately designed world get way telling good story part murder mystery part heavy handed diversity message somehow feel completely genuine even position predator prey kind half hearted borderline offensive analogy predator representing racial minority hardly matter storytelling voice acting animation good wreck ralph frozen like,2016-03,57
4.5,★★★★½,2016-03-13,"★★★★½
Watched by MarcelFelbor 13 Mar 2016
Wonderful lovely movie.
No likes yet",13,en,watched marcelfelbor mar wonderful lovely movie like yet,2016-03,8
4.0,★★★★,2016-03-13,"★★★★
Watched by Chris Haydon 13 Mar 2016
Major contender for animated film of the year.
Zootopia / Zootropolis (dependant upon where you are based) is a roaringly funny, exquisitely animated, utterly heartfelt & surprisingly adult film; one which is brave enough to tackle big, controversial themes, & still manage to be delightfully pleasing for all spectators.
It's zoo-pidly brilliant & I cannot wait to see it again.
2 likes",70,en,watched chris haydon mar major contender animated film year zootopia zootropolis dependant upon based roaringly funny exquisitely animated utterly heartfelt surprisingly adult film one brave enough tackle big controversial theme still manage delightfully pleasing spectator zoo pidly brilliant cannot wait see like,2016-03,42
4.0,★★★★,2016-03-12,"★★★★ Watched by Kyle 12 Mar 2016
This review may contain spoilers. I can handle the truth.
1 like",19,en,watched kyle mar review may contain spoiler handle truth like,2016-03,10
5.0,★★★★★,2016-03-13,"★★★★★
Watched by Ben Kirby 13 Mar 2016
Disney deliver once again. Brilliant from start to finish and definitely not just a kid's film.
No likes yet",27,en,watched ben kirby mar disney deliver brilliant start finish definitely kid film like yet,2016-03,14
4.0,★★★★,2016-03-13,"★★★★ Watched by scott aa wilson 13 Mar 2016
#PredatorLivesMatter
No likes yet",13,en,watched scott aa wilson mar predatorlivesmatter like yet,2016-03,8
5.0,★★★★★,2016-03-11,"★★★★★
Watched by Malori Bigler 11 Mar 2016
This movie isn't perfect, but it's pretty fantastic.
First of all, as a woman who wants to work in a male dominated field, the first 20 minutes of Judy's story just about brought me to tears, and there were so many things that she had to counter that just felt so true to me- whether it was the pepper spray, the things people said to her, the way people treated her, or whatever.
However, it's more than just that. This… more
No likes yet",92,en,watched malori bigler mar movie perfect pretty fantastic first woman want work male dominated field first minute judy story brought tear many thing counter felt true whether pepper spray thing people said way people treated whatever however like yet,2016-03,39
4.0,★★★★,2016-03-13,"★★★★ Watched by Emmett Foss 13 Mar 2016
Really liked this
No likes yet",14,en,watched emmett foss mar really liked like yet,2016-03,8
2.5,★★½,2016-03-13,"★★½ Watched by Adam Lemke 13 Mar 2016
Not a great film, but in the pool of forgettable 3D children's works, this does a nice job of putting forth some entertainment value while also trying to hone a message.
No likes yet",42,en,watched adam lemke mar great film pool forgettable child work nice job putting forth entertainment value also trying hone message like yet,2016-03,22
4.5,★★★★½,2016-03-13,"★★★★½
Watched by May Erise 13 Mar 2016
Zootopia/Zootropolis might just be one of the most surprising animated films I've seen in a while. Not because I was expecting it to be bad, but because I wasn't expecting what it gives to the audience; a strong message woven between outstanding animation, great characters and a very good pace all in all.
The story and message are easily my highest points. The reasoning for going for walking, talking animals as opposed to humans is pretty clear; tell a story… more
No likes yet",92,en,watched may erise mar zootopia zootropolis might one surprising animated film seen expecting bad expecting give audience strong message woven outstanding animation great character good pace story message easily highest point reasoning going walking talking animal opposed human pretty clear tell story like yet,2016-03,44
4.5,★★★★½,2016-03-13,"★★★★½ Watched by Mus 13 Mar 2016
I love everything about this film. May be one of my favourite animated films of all time if it holds up after a rewatch.
No likes yet",34,en,watched mu mar love everything film may one favourite animated film time hold rewatch like yet,2016-03,16
4.0,★★★★,2016-03-13,"★★★★ Watched by Iain MacKinnon 13 Mar 2016
Why's it called Zootropolis here?
No likes yet",16,en,watched iain mackinnon mar called zootropolis like yet,2016-03,8
4.5,★★★★½,2016-03-13,"★★★★½
Watched by mrmantel 13 Mar 2016
Not the tipical disney movie. But i laught so hard in so many ocassions, it was just to funny.
It isnt realy a kids movie because many jockes are not ment to be seen by kids. Like the goodfather comparison ore the breaking bad look alike.
If you wane have fun with a movie whatch it!
If it happens that you got kids, they shoultnt be to small because there are szenes witch might scare some of oure smaller viewrs!
No likes yet",90,en,watched mrmantel mar tipical disney movie laught hard many ocassions funny isnt realy kid movie many jockes ment seen kid like goodfather comparison ore breaking bad look alike wane fun movie whatch happens got kid shoultnt small szenes witch might scare oure smaller viewrs like yet,2016-03,46
5.0,★★★★★,2016-03-13,"★★★★★ Watched by Paul Donovan 13 Mar 2016
Nine Things About the Film ""Zootopia""
1. Zootopia is not a Disney animated movie. It's a metaphor for modern society... that just happens to be animated by Disney. I don't know any other Disney move that starts with the words ""Fear. Treachery. Bloodlust.""
2. It's set in an anthropomorphic society (which means animals take on the role of people, and do people things) where a 24-year old rabbit named Judy Hopps gets hired to the police force because the city… more
No likes yet",92,en,watched paul donovan mar nine thing film zootopia zootopia disney animated movie metaphor modern society happens animated disney know disney move start word fear treachery bloodlust set anthropomorphic society mean animal take role people people thing year old rabbit named judy hopps get hired police force city like yet,2016-03,49
4.0,★★★★,2016-03-12,"★★★★ Watched by Dean Olson 12 Mar 2016
I need more Disney movies with fake blood and fake death scenes.
2 likes",22,en,watched dean olson mar need disney movie fake blood fake death scene like,2016-03,13
4.0,★★★★,2016-03-13,"★★★★ Watched by Wayne Maw 13 Mar 2016
Loved it, didn't have high expectations and it doesn't match up with the better offerings of Pixar but this was an entertaining, funny and well judged. A good mixture of jokes that play to the young viewers and plenty of jokes for the adults in attendance. Also dealt with issues of exclusion and prejudice about as well as a disney animation could do.
Some very entertaining in jokes, self referential humor and puns, Idris Elba voicing the police captain Bull was a particular highlight.
A genuine pleasant surprise of a film
No likes yet",102,en,watched wayne maw mar loved high expectation match better offering pixar entertaining funny well judged good mixture joke play young viewer plenty joke adult attendance also dealt issue exclusion prejudice well disney animation could entertaining joke self referential humor pun idris elba voicing police captain bull particular highlight genuine pleasant surprise film like yet,2016-03,54
4.0,★★★★,2016-03-13,"★★★★ Watched by squeakythepin 13 Mar 2016
Really fun and original animation, I think I enjoyed it more than Inside Out.
1 like",23,en,watched squeakythepin mar really fun original animation think enjoyed inside like,2016-03,11
4.5,★★★★½,2016-03-13,"★★★★½
Watched by elpaulli 13 Mar 2016
Well done. Entertaining through, great characters, so much going in every scene, and great references to so many other movies.
2 likes",29,en,watched elpaulli mar well done entertaining great character much going every scene great reference many movie like,2016-03,17
5.0,★★★★★,2016-03-13,"★★★★★ Watched by Andrew Craddock 13 Mar 2016
An absolute blast from beginning to end, and with some typically poignant, but not ham-fisted, subtext that is so contemporarily relevant.
2 likes",31,en,watched andrew craddock mar absolute blast beginning end typically poignant ham fisted subtext contemporarily relevant like,2016-03,16
4.0,★★★★,2016-03-13,"★★★★
Watched by Niall Blackie 13 Mar 2016
1
Disney Animation Studios pull another hit out the bag with the perfect mix of charm, laughs and fun times you expect from them. The chemistry between Jason Bateman and Ginnifer Goodwin's characters is fantastic and Bateman as a voice artist is just superb and perfectly suited to his role.
The only issue big issue I have with the movie is cosmetic. Why on earth is it called Zootopia in the American market and Zootropolis over here in Europe? What is… more
3 likes",92,en,watched niall blackie mar disney animation studio pull another hit bag perfect mix charm laugh fun time expect chemistry jason bateman ginnifer goodwin character fantastic bateman voice artist superb perfectly suited role issue big issue movie cosmetic earth called zootopia american market zootropolis europe like,2016-03,45
4.0,★★★★,2016-03-13,"★★★★ Watched by Trav 13 Mar 2016
Bernie Sanders 2016
No likes yet",13,en,watched trav mar bernie sander like yet,2016-03,7
4.5,★★★★½,2016-03-13,"★★★★½
Rewatched by Jay Sherman 13 Mar 2016
Amazing. My second watch and Zootopia was even more enjoyable this time around, featuring fantastic voice-work mixed with wonderful animation. The themes of prejudices and stereotypes are haunting, to say the least, and reflect our world very well. I've never seen a movie bringing up those themes in such a clever way.
The part with the sloths at the DMV has to be the highlight. All funny jokes were shown in the trailers, yet Zootopia surprises with a big heart for its audience. Go Disney!
6 likes",95,en,rewatched jay sherman mar amazing second watch zootopia even enjoyable time around featuring fantastic voice work mixed wonderful animation theme prejudice stereotype haunting say least reflect world well never seen movie bringing theme clever way part sloth dmv highlight funny joke shown trailer yet zootopia surprise big heart audience go disney like,2016-03,52
